UserID,Latitude,Longitude,Skill_Level,Preferred_Group_Size,Big Data,Data Analysis,Machine Learning,Python,SQL,Statistics,Hour_0,Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
12b96e94-6fb0-4d11-a878-4b413730a7cf,36.0929905,33.845802,Advanced,Small,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1
3da100b2-b95b-4a2a-8f0c-a9bb29c79d8d,-68.7159325,-131.560961,Beginner,Small,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
3e0f137d-e2df-4c62-bf0b-2b9ad99cb8d5,21.275944,-171.795009,Intermediate,Large,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1
b93148a2-c527-4374-a5b9-85c5406fcf2c,-0.543358,-68.638018,Intermediate,Small,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1
c5dcb3f9-6088-427a-bb12-7135c445bb92,38.6960815,-103.936660,Advanced,Small,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0
091acb5f-d840-4595-b3ef-39ce1b7a5193,-46.473447,48.544960,Advanced,Small,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
691bc443-fbfc-49ed-81d7-916e73b4c687,62.8497985,-158.576645,Advanced,Medium,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1
87c42c11-4020-43d0-841b-fb682c20783b,67.284274,-10.321488,Advanced,Medium,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
cfb6ddab-aaa5-4332-a9dd-aa09e2f1cbfb,-38.4280405,115.539880,Beginner,Medium,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1
6f04ffd1-65c8-42a0-9b69-035898ffdccf,-50.9168045,76.484772,Beginner,Small,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
7c8430ff-d309-46d4-98f8-16a96c50e376,-15.7803405,111.250968,Intermediate,Small,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0
053121de-190a-4944-8a86-80b0e4a45d51,56.1801745,-70.282275,Beginner,Large,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
b7c9da0e-9960-42ee-9748-06638cfaed37,69.325973,79.874667,Beginner,Large,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1
1a9b2d44-c125-4d0a-b38c-3f7bfe11781a,-48.442758,118.819016,Intermediate,Medium,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
b85ceee3-bbf9-496d-9e06-d8444b3f912c,-46.9223085,164.810175,Advanced,Medium,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1
0c968f10-4139-47ac-9490-5a357453aa8c,51.881516,-38.284773,Advanced,Medium,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0
7a7acf55-2cc3-436a-a353-e7d00be0d5de,-15.167617,75.899077,Advanced,Small,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0
e3db267b-be2d-4b6a-bcad-591e249a50ce,-31.484414,-165.743736,Intermediate,Large,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0
ce2b086f-0efd-4e66-84f3-cf5db152856a,24.170097,21.133684,Intermediate,Small,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1
788c3e78-2214-4bab-adb5-e7d7a33b7287,81.268851,71.715531,Intermediate,Large,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0
b8754114-2cdb-4699-8722-d7d2afd808e2,27.2578365,105.287971,Beginner,Medium,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0
0187ac1e-28c0-4b93-9361-eed8c913ad2b,78.971513,-155.195326,Advanced,Small,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1
b7bd9429-fe34-461b-8b90-3d319e8c2e3d,51.099164,14.452200,Intermediate,Small,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0
ebcddd90-c548-4c51-bd3a-1177cda11261,1.537584,-109.768775,Beginner,Medium,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
724eb601-49c2-4e8f-94cf-489fb4d3154f,-38.8084715,-76.254935,Intermediate,Large,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0
e18fb5ab-39db-4eb8-ac27-7434c23cf40d,9.156851,24.759689,Intermediate,Large,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
d67a923c-cedb-4df2-a327-3907a5446661,32.635871,7.813803,Intermediate,Large,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
b3717c18-d19a-4121-93a0-2b72ec76c094,85.8107685,39.747956,Intermediate,Medium,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
14e02f06-6e05-4e56-a513-242b791b7793,-43.755497,-137.187144,Intermediate,Small,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0
3ef59f59-eca1-4fd9-a45a-79f33603f4eb,64.1323395,68.671045,Intermediate,Medium,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1
c3cbc418-09ae-4d94-8f1f-ae3e15a1811e,69.006116,147.602355,Intermediate,Medium,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1
3cf84387-89e9-4709-a0d8-34be7a52e1b8,-22.2204985,34.987968,Intermediate,Small,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0
38105f5d-6aaa-486d-b8f3-aafa46e424bc,16.991341,-108.112719,Advanced,Small,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
469c3219-44c1-4305-81c5-b8ccb88628dd,85.4970405,32.945933,Intermediate,Medium,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
7b043529-cdf4-4332-b2bc-ba46a246e219,-35.900465,-58.835913,Advanced,Medium,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
78358da5-71b7-4703-b666-3bb2cd4566a9,-76.3699975,122.184423,Beginner,Large,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0
669a1e1a-91b6-42c0-90ba-d5aa942c6bff,60.730827,164.026582,Beginner,Medium,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0
bd6b7475-d73c-493b-b48c-6e97f676ee50,16.627350,115.306381,Beginner,Medium,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0
6a93a311-5eaa-4657-ab90-fdee2ae98e69,6.0818995,-42.046729,Intermediate,Large,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
9b292a03-0204-4ee4-bbd6-b64e0d7b8e40,-40.698305,-74.574501,Beginner,Medium,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0
3eafc7b0-0896-4300-bdc1-769b5878a228,45.688488,30.644574,Intermediate,Large,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0
b4f2f6ce-c14d-4ec2-995e-e540f4d9834b,84.947792,-37.665356,Advanced,Large,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1
4ea164b5-188d-42b9-888a-847c3ae4cd50,47.5799445,-33.417797,Beginner,Large,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1
9995a83e-cc07-4f34-a1ae-2cb3a5925200,-38.150665,-87.649805,Intermediate,Medium,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1
87a84417-40e5-4379-b275-190f969e3713,68.185727,24.468864,Intermediate,Large,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1
9d222c5c-f201-4595-83b1-65dac4e85906,31.096169,-96.569839,Advanced,Small,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1
83656043-a940-4c9c-928f-04517bad0b03,-83.3239305,-135.904819,Advanced,Large,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
061cddfb-8609-41e8-9f92-86a15bb43b4c,-67.9640715,-149.735483,Advanced,Small,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0
255e7062-6e1a-4e00-8731-f867862bc977,-25.5851155,-165.165682,Advanced,Large,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1
db254ce3-9b1e-4c0a-a747-ddb4e21968aa,35.2089945,139.566884,Beginner,Small,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
7cef3130-7960-4f7e-ac9b-50282a756171,-43.5535275,156.684067,Beginner,Large,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1
40c16137-7789-4aad-988d-4273d1c4c95d,35.6041695,-103.347714,Beginner,Large,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
f8df3f65-7e30-47cd-9bda-7bb259bf55cd,13.7553985,-5.090671,Beginner,Small,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1
935f9e13-aea4-4af2-a95e-6b6318c6db38,59.311568,98.365986,Intermediate,Medium,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1
58c88933-2e33-414f-8596-8a193a85ead4,29.977507,-93.984145,Intermediate,Large,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1
18826317-cc79-4f8d-8048-9f5e3105b2bf,-88.2179635,150.542450,Intermediate,Large,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1
2532bdbc-ae16-448d-ad50-0cc692f0b483,84.074251,-152.851339,Intermediate,Medium,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1
0f484fe4-f776-46e3-a1a2-3d42fbe4bf92,0.391952,-42.340139,Advanced,Small,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1
e98518d1-bcf3-4397-ae7f-c278015a7dd3,38.166786,-17.765190,Advanced,Small,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1
138d8ed8-edc5-44fd-a954-3bc4c1cea61f,12.475662,26.426873,Intermediate,Small,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0
7653739b-0509-45c7-a2f0-7353b6f9f93c,-41.8513675,177.824434,Beginner,Small,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1
29dc5db6-69ca-4aee-af1c-45f781fb4a0d,-50.530791,59.536783,Advanced,Small,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1
04246c76-f790-45ee-be4f-97f34a5e171c,81.5708165,123.160386,Intermediate,Large,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0
32b5a7e7-d603-4d07-b9a5-55e867b98d90,66.1638065,-93.866409,Advanced,Medium,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0
3d49ddea-06b5-4d90-99ec-887f9a27ea51,45.9341695,158.011388,Intermediate,Large,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0
911f0350-27ea-457d-9caf-de59fe56f530,50.214644,-22.021548,Beginner,Small,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0
c0d8c048-4025-488a-803e-ed38bc62d0e5,-42.5209545,18.389994,Advanced,Small,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
26ad109d-0063-40bc-a317-0eb14aafa719,-21.668962,-176.252699,Intermediate,Medium,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1
adf2d87d-40ce-4d85-ae64-78cc5cf6258b,-10.473239,-126.330123,Intermediate,Large,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1
53c4d209-fd03-4206-a53e-27083edda790,-11.350246,133.503529,Beginner,Small,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1
003bc9c5-cef4-4978-b8d2-13e6d177f6b5,50.8269545,42.832768,Beginner,Medium,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1
4d4ed8c5-dcfe-4e72-8e28-ea8f51376bca,82.286271,38.707544,Advanced,Large,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1
b1f9bc72-ac64-48cd-b686-cfa33b61dc5c,3.9480075,170.950705,Beginner,Medium,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0
6c1b3b6b-96ce-4ca1-a199-e5073137e3a1,19.2054525,154.589270,Beginner,Medium,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0
a0cddc8c-8d15-4f89-8704-c11b363d59b3,-81.316079,53.237161,Advanced,Medium,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0
e05d07e4-ae54-4eff-9b67-64f1789fe4cb,12.7789075,-25.879547,Beginner,Small,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1
66cf8097-94d0-4553-803a-623b35bf7077,-87.026913,-1.508403,Beginner,Small,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1
d4582df9-be1b-476b-87ac-845a51802314,-1.0972855,31.447734,Beginner,Large,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1
2f7500d2-8815-4b0f-b534-8650e3f04ba2,53.6046335,-134.970185,Beginner,Small,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0
9a3fe9fc-1c2e-4355-830a-978b5d284f00,66.8449485,18.257181,Beginner,Medium,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1
2ee40d55-184b-49fb-b16f-e6ab83831068,-25.5753065,166.031656,Intermediate,Large,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0
eb47615f-3a44-403a-b521-57a22247c0b6,71.894786,105.977608,Intermediate,Small,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1
845737fc-b680-4661-b84e-b93649e1a821,60.7213845,-77.262824,Advanced,Large,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1
8288cdb4-4904-406f-b0fb-395235143951,-16.9549615,-49.985402,Beginner,Medium,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1
cccc4dde-c3af-423d-92d2-f2aa30373d6a,-61.683220,4.498119,Intermediate,Small,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
6c41ccb6-25d4-4bae-aa9b-b45d00bc8b6d,-27.6661075,19.231356,Intermediate,Large,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1
185a50cf-c4b5-44ee-ac19-93bd9b4c131b,-10.483778,94.317875,Intermediate,Large,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0
00c66f0e-62f2-4fa1-b59e-d2e50b61a0f0,-51.4575345,-124.775222,Intermediate,Medium,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1
e34dc8aa-b540-495e-b824-0726d86f5b29,-47.2449215,127.892252,Advanced,Large,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
0d4b6c80-ddbc-4c46-ac23-6036dc960b6c,88.3761345,155.107287,Beginner,Large,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0
447d263c-5209-4347-9d67-2905bffec401,52.6229945,118.151876,Advanced,Large,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
d3467fd6-c308-473b-bd6b-dfa81add6981,-83.1722485,125.854321,Intermediate,Large,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1
49639eb9-96eb-465c-95f9-2767b32284b2,59.226205,-19.816312,Beginner,Medium,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
435c6225-30ab-41da-9d64-99bfdef9d27d,16.6822125,104.548747,Intermediate,Medium,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1
60feb345-5058-4964-8df2-1311b8c193f4,-51.684654,-139.829632,Beginner,Large,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
078dcf7b-e22c-4b88-8b83-0c5beb23a2fb,75.4772985,173.807084,Beginner,Large,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
ced25b9b-c4a9-4379-8317-0915c2969b23,-31.1714465,-52.578066,Intermediate,Large,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0
2dbb5105-da4c-44c5-9683-218f47281678,33.929439,-53.835445,Intermediate,Large,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0
a4cbe8ea-cc7c-424a-bb77-5fd53662a98a,50.536047,154.790694,Beginner,Medium,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0
62e82a4c-2f5d-4bf9-b1dd-50601ff76ace,-7.6725295,25.732711,Beginner,Large,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0
f7076011-5c80-4bab-982b-b23a92cb9a6f,-44.2052335,-123.616603,Advanced,Medium,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
e41c55ea-a27f-44f2-a4c7-a85f73174df8,-2.8175225,-172.789484,Intermediate,Large,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1
224da88f-ed72-41bc-960d-60314d6bee1d,19.1197455,44.901786,Intermediate,Medium,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
640de616-601d-443c-be37-6584e4686b23,-13.7350445,-107.953166,Advanced,Large,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1
aeeee2fc-5259-4709-a449-9d2e1ef008d8,-56.452215,-79.154500,Beginner,Large,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0
a2cbb449-2f4f-457d-b789-f5a0ca6e13f4,-5.873436,104.089579,Advanced,Small,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0
dd16791d-292b-492c-8c1b-13871704b289,-81.8959755,18.697423,Beginner,Small,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0
80a31913-8470-4f04-8e3d-ad1f3fc4dbe3,62.123739,58.677046,Beginner,Large,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1
11cff3c7-dc39-4f45-824a-80b78271a29d,25.4228525,-62.951704,Beginner,Large,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1
344ffe28-77be-4a37-8bca-46d7f6b057ed,64.197537,104.835143,Advanced,Medium,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
c2a589b8-678f-4988-8029-98433164c344,86.518588,-82.827027,Intermediate,Small,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0
cf8f8ef1-d1fa-499f-8089-3df536f33f34,-16.3772605,-108.926684,Intermediate,Large,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1
959dcd19-0be8-4ab7-8022-2fd812fef362,-51.5296135,-70.861353,Beginner,Small,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1
