Unnamed: 0,Latitude,Longitude,Skill_Level,Preferred_Group_Size,Cluster,Study_Group,Topics_of_Interest,Days_Available,Hours_Available,UserID
712.0,1.0297756223078256,1.4551403823612914,0,1,30.0,Group_Big Data,Big Data,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday","Hour_0,Hour_1,Hour_4,Hour_5,Hour_8,Hour_9,Hour_10,Hour_12,Hour_13,Hour_14,Hour_15,Hour_17,Hour_18,Hour_20",
511.0,1.6487234676656577,0.9971219586333328,0,1,30.0,Group_Machine Learning,"Machine Learning,SQL","Tuesday,Wednesday,Friday,Sunday","Hour_0,Hour_1,Hour_2,Hour_3,Hour_5,Hour_7,Hour_9,Hour_14,Hour_15,Hour_16,Hour_17,Hour_21",
755.0,0.3896020184829373,1.7099083832502653,1,1,30.0,Group_Big Data,"Big Data,Data Analysis,Machine Learning","Monday,Tuesday,Thursday,Sunday","Hour_2,Hour_5,Hour_13,Hour_18,Hour_21,Hour_22",
103.0,0.9184033002841802,1.257868248641871,0,2,30.0,Group_Big Data,"Big Data,Data Analysis,Machine Learning","Monday,Tuesday,Thursday,Saturday,Sunday","Hour_5,Hour_7,Hour_8,Hour_10,Hour_11,Hour_15,Hour_18,Hour_21,Hour_22",
293.0,0.6339813367550975,1.6215624121862988,1,1,30.0,Group_Big Data,"Big Data,Data Analysis","Monday,Tuesday,Friday,Sunday","Hour_0,Hour_2,Hour_3,Hour_5,Hour_6,Hour_7,Hour_11,Hour_13,Hour_14,Hour_16,Hour_20,Hour_21,Hour_23",
906.0,-0.1775683846047612,1.4154665393498624,1,2,30.0,Group_Big Data,"Big Data,Data Analysis","Tuesday,Thursday,Friday,Saturday,Sunday","Hour_0,Hour_1,Hour_8,Hour_9,Hour_10,Hour_11,Hour_14,Hour_17,Hour_20,Hour_21",
376.0,0.8149072768318889,1.4315072502412869,0,0,30.0,Group_Machine Learning,Machine Learning,"Monday,Tuesday,Wednesday,Friday,Sunday","Hour_0,Hour_2,Hour_5,Hour_7,Hour_8,Hour_13,Hour_14,Hour_15,Hour_18,Hour_19,Hour_21",
803.0,-1.3707665210406137,1.7535936906582128,0,1,30.0,Group_Big Data,Big Data,"Monday,Tuesday,Friday,Sunday","Hour_0,Hour_1,Hour_5,Hour_6,Hour_7,Hour_9,Hour_13,Hour_15,Hour_18,Hour_21,Hour_22",
957.0,0.1838530218563766,0.8176984659331644,1,1,30.0,Group_Big Data,"Big Data,Machine Learning","Monday,Tuesday,Thursday,Sunday","Hour_0,Hour_1,Hour_3,Hour_5,Hour_6,Hour_7,Hour_9,Hour_13,Hour_14,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22",
288.0,0.5073105042163978,-0.1244883721522367,0,2,30.0,Group_Big Data,"Big Data,Machine Learning","Monday,Tuesday,Friday,Sunday","Hour_1,Hour_3,Hour_5,Hour_14,Hour_16,Hour_20,Hour_21,Hour_22,Hour_23",
337.0,-0.3570476140605628,1.1718703225825169,0,2,30.0,Group_Big Data,Big Data,"Monday,Tuesday,Thursday,Friday,Sunday","Hour_1,Hour_3,Hour_5,Hour_11,Hour_13,Hour_14,Hour_17,Hour_18,Hour_19,Hour_20,Hour_22,Hour_23",
875.0,1.208200489681507,0.2697210432670823,0,2,30.0,Group_Big Data,"Big Data,Statistics","Tuesday,Thursday,Friday","Hour_0,Hour_3,Hour_4,Hour_5,Hour_7,Hour_8,Hour_11,Hour_14,Hour_18,Hour_19,Hour_20",
495.0,1.3189620557477406,0.6743385347753194,2,2,35.0,Group_SQL,SQL,"Thursday,Saturday,Sunday","Hour_0,Hour_1,Hour_2,Hour_3,Hour_6,Hour_7,Hour_8,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_18,Hour_21,Hour_22,Hour_23",
49.0,1.3538026236136662,1.2587481317838118,1,2,35.0,Group_SQL,"Data Analysis,SQL,Statistics","Tuesday,Thursday","Hour_1,Hour_2,Hour_6,Hour_7,Hour_8,Hour_9,Hour_11,Hour_12,Hour_17,Hour_18,Hour_22",
783.0,0.7032051174298041,1.6087633027495971,2,2,35.0,Group_SQL,"SQL,Statistics","Monday,Wednesday,Thursday,Saturday,Sunday","Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_12,Hour_14,Hour_16,Hour_22,Hour_23",
140.0,1.224574626641802,0.7198050018172903,2,1,35.0,Group_Statistics,Statistics,"Thursday,Saturday,Sunday","Hour_0,Hour_1,Hour_3,Hour_4,Hour_6,Hour_7,Hour_9,Hour_10,Hour_11,Hour_12,Hour_14,Hour_15,Hour_16,Hour_18,Hour_20,Hour_23",
876.0,0.949952960867812,1.5087915534041934,2,2,35.0,Group_Statistics,Statistics,"Monday,Tuesday,Thursday,Saturday","Hour_0,Hour_3,Hour_5,Hour_8,Hour_14,Hour_16,Hour_17,Hour_23",
943.0,0.3269275246493882,-0.516987442999155,2,2,35.0,Group_Statistics,"Big Data,Python,Statistics","Tuesday,Saturday","Hour_2,Hour_3,Hour_7,Hour_11,Hour_13,Hour_15,Hour_18,Hour_21,Hour_22,Hour_23",
958.0,0.9780106470411968,0.3794372907653183,1,2,35.0,Group_SQL,SQL,"Monday,Thursday,Friday,Sunday","Hour_0,Hour_1,Hour_3,Hour_7,Hour_11,Hour_12,Hour_14,Hour_15,Hour_17,Hour_18,Hour_23",
637.0,0.6822445910373107,1.159622812065136,2,2,35.0,Group_SQL,"Machine Learning,SQL,Statistics","Tuesday,Saturday","Hour_0,Hour_1,Hour_2,Hour_3,Hour_5,Hour_6,Hour_8,Hour_9,Hour_11,Hour_12,Hour_13,Hour_14,Hour_16",
862.0,1.4462951269011826,0.5613837104656704,2,2,35.0,Group_3,"Machine Learning,Python","Tuesday,Wednesday,Friday,Sunday","Hour_0,Hour_2,Hour_3,Hour_6,Hour_7,Hour_8,Hour_9,Hour_11,Hour_12,Hour_13,Hour_14,Hour_18,Hour_21,Hour_23",
871.0,0.0111360262301683,1.6840527240219918,2,2,35.0,Group_SQL,"Data Analysis,SQL","Tuesday,Thursday,Sunday","Hour_0,Hour_1,Hour_2,Hour_5,Hour_6,Hour_9,Hour_11,Hour_13,Hour_14,Hour_15,Hour_16,Hour_18,Hour_21,Hour_23",
824.0,0.7832981386601079,-1.3543011788726649,2,1,45.0,Group_Python,"Machine Learning,Python","Thursday,Saturday,Sunday","Hour_0,Hour_3,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_12,Hour_13,Hour_16,Hour_18,Hour_19,Hour_20,Hour_22,Hour_23",
516.0,1.1133457338727637,-0.7055597231507204,2,1,45.0,Group_Data Analysis,Data Analysis,"Wednesday,Thursday,Friday,Sunday","Hour_0,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_11,Hour_12,Hour_20,Hour_22,Hour_23",
167.0,1.6148664328619406,-1.407262289546944,2,1,45.0,Group_Python,"Data Analysis,Python","Wednesday,Thursday,Sunday","Hour_0,Hour_4,Hour_5,Hour_7,Hour_8,Hour_9,Hour_11,Hour_13,Hour_16,Hour_20,Hour_23",
622.0,0.5850574878586043,-0.9630973755155932,2,0,45.0,Group_Python,"Machine Learning,Python","Thursday,Saturday,Sunday","Hour_0,Hour_4,Hour_5,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_14,Hour_16,Hour_17,Hour_18,Hour_20",
304.0,1.1102576355760556,-1.2864012204617288,2,2,45.0,Group_Python,Python,"Wednesday,Thursday,Friday,Saturday,Sunday","Hour_1,Hour_4,Hour_5,Hour_6,Hour_7,Hour_9,Hour_12,Hour_13,Hour_17,Hour_20,Hour_23",
625.0,1.3067847877529977,-1.4196555494636975,2,2,45.0,Group_Data Analysis,"Data Analysis,Machine Learning","Monday,Thursday","Hour_0,Hour_4,Hour_5,Hour_7,Hour_12,Hour_13,Hour_15,Hour_18,Hour_20,Hour_22",
623.0,1.2823176475175706,-1.553746225948028,2,0,45.0,Group_Python,"Python,SQL","Monday,Thursday,Sunday","Hour_0,Hour_2,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_15,Hour_16,Hour_20,Hour_21,Hour_22,Hour_23",
779.0,1.3300319622168926,-0.6851082373336048,2,0,45.0,Group_Data Analysis,"Data Analysis,Machine Learning,Statistics","Monday,Thursday,Saturday,Sunday","Hour_0,Hour_3,Hour_8,Hour_9,Hour_10,Hour_11,Hour_13,Hour_15,Hour_16,Hour_17,Hour_19,Hour_20,Hour_23",
702.0,1.151994599452148,-0.1696152725719389,2,1,45.0,Group_Python,"Python,SQL,Statistics","Monday,Wednesday,Thursday,Saturday,Sunday","Hour_0,Hour_5,Hour_7,Hour_8,Hour_11,Hour_12,Hour_13,Hour_16,Hour_19,Hour_20,Hour_22,Hour_23",
339.0,0.4686548571351073,-0.2953344949355413,2,1,45.0,Group_Python,"Big Data,Data Analysis,Python",Monday,"Hour_0,Hour_2,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_11,Hour_13,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23",
65.0,-0.6645020338503209,0.6273642206300413,1,1,22.0,Group_3,SQL,"Monday,Wednesday,Thursday,Friday","Hour_2,Hour_5,Hour_7,Hour_9,Hour_10,Hour_11,Hour_14,Hour_16,Hour_19",
31.0,-1.5128064876142218,1.6293451170862256,2,2,22.0,Group_Data Analysis,Data Analysis,"Monday,Wednesday,Thursday,Friday","Hour_1,Hour_2,Hour_4,Hour_5,Hour_9,Hour_11,Hour_12,Hour_15,Hour_18,Hour_20",
250.0,-0.731257103188158,0.5091246915189579,1,2,22.0,Group_Data Analysis,"Big Data,Data Analysis","Wednesday,Friday","Hour_2,Hour_3,Hour_7,Hour_8,Hour_9,Hour_10,Hour_12,Hour_15,Hour_16,Hour_21,Hour_22",
234.0,-1.6476510262364554,1.4015356179886032,2,2,22.0,Group_3,Machine Learning,"Monday,Thursday,Friday,Saturday,Sunday","Hour_3,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_14,Hour_16,Hour_17,Hour_19",
56.0,-0.6426453412773229,0.8749214142557337,1,2,22.0,Group_Python,Python,"Monday,Tuesday,Friday,Sunday","Hour_3,Hour_7,Hour_9,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_20",
665.0,-1.3018078060832807,0.5922855981739593,2,1,22.0,Group_Python,"Big Data,Data Analysis,Python","Monday,Tuesday,Wednesday,Thursday,Friday","Hour_0,Hour_2,Hour_5,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_21,Hour_22",
114.0,-0.0412215231316182,-0.5986424229593003,2,2,22.0,Group_Python,"Python,Statistics","Monday,Wednesday,Friday,Saturday,Sunday","Hour_2,Hour_5,Hour_7,Hour_9,Hour_10,Hour_11,Hour_13,Hour_14,Hour_15,Hour_16,Hour_18,Hour_23",
92.0,-1.4980355838189183,1.2520831718165408,1,2,22.0,Group_Python,"Data Analysis,Python","Wednesday,Thursday,Friday,Saturday,Sunday","Hour_1,Hour_2,Hour_4,Hour_5,Hour_6,Hour_7,Hour_10,Hour_11,Hour_13,Hour_14,Hour_15,Hour_18,Hour_21,Hour_23",
723.0,-1.051984712995034,0.199277225403849,1,2,22.0,Group_Python,Python,"Monday,Wednesday,Thursday,Friday,Sunday","Hour_2,Hour_3,Hour_5,Hour_7,Hour_8,Hour_11,Hour_12,Hour_14,Hour_15,Hour_16,Hour_18",
242.0,-1.1756577498338403,0.0375547039151091,1,2,22.0,Group_Python,"Big Data,Python","Monday,Wednesday,Friday,Sunday","Hour_1,Hour_2,Hour_4,Hour_7,Hour_8,Hour_12,Hour_13,Hour_15,Hour_17,Hour_21,Hour_22",
187.0,-1.7338287182487306,0.0459389767622461,1,2,22.0,Group_Python,"Python,Statistics","Monday,Wednesday,Thursday,Friday,Sunday","Hour_0,Hour_1,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17",
273.0,-1.0990427877241573,0.8475525211784485,1,2,22.0,Group_Python,"Data Analysis,Python","Tuesday,Wednesday,Friday","Hour_0,Hour_1,Hour_2,Hour_10,Hour_11,Hour_12,Hour_16,Hour_17,Hour_20,Hour_23",
141.0,1.3199614221001144,1.4777067755970934,2,1,39.0,Group_Machine Learning,"Big Data,Machine Learning","Wednesday,Friday,Sunday","Hour_0,Hour_3,Hour_6,Hour_10,Hour_12,Hour_15,Hour_18,Hour_20,Hour_21,Hour_22",
155.0,1.303905232872059,0.2953737921384453,2,0,39.0,Group_3,"Data Analysis,SQL","Monday,Tuesday,Friday,Saturday,Sunday","Hour_2,Hour_3,Hour_4,Hour_6,Hour_9,Hour_10,Hour_12,Hour_15,Hour_16,Hour_18,Hour_19,Hour_20,Hour_22,Hour_23",
144.0,1.6427124637615385,0.3767709668661139,2,1,39.0,Group_Machine Learning,Machine Learning,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday","Hour_0,Hour_1,Hour_2,Hour_5,Hour_6,Hour_8,Hour_9,Hour_10,Hour_13,Hour_14,Hour_17,Hour_18,Hour_20,Hour_21,Hour_22",
369.0,1.3408282796091322,-0.0244760349742252,1,0,39.0,Group_Python,Python,"Wednesday,Friday,Saturday,Sunday","Hour_2,Hour_4,Hour_6,Hour_8,Hour_12,Hour_13,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22",
19.0,0.2975952879748402,1.70299256992911,2,1,39.0,Group_Python,"Big Data,Python,SQL","Monday,Wednesday,Friday,Saturday,Sunday","Hour_1,Hour_2,Hour_3,Hour_6,Hour_9,Hour_11,Hour_12,Hour_13,Hour_14,Hour_22",
537.0,1.0964344295471726,-0.2882265735550109,0,0,39.0,Group_Big Data,"Big Data,Data Analysis,Statistics","Monday,Tuesday,Saturday,Sunday","Hour_3,Hour_8,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_18,Hour_20,Hour_21,Hour_22",
190.0,1.277664274852256,0.2357289495042885,1,1,39.0,Group_Python,Python,"Monday,Tuesday,Wednesday,Friday,Saturday,Sunday","Hour_2,Hour_3,Hour_6,Hour_9,Hour_10,Hour_12,Hour_14,Hour_15,Hour_18,Hour_21,Hour_22",
619.0,1.2617084479381289,-0.7231961302300334,1,0,39.0,Group_Python,"Machine Learning,Python,Statistics","Monday,Wednesday,Friday,Saturday","Hour_0,Hour_2,Hour_3,Hour_6,Hour_10,Hour_11,Hour_12,Hour_13,Hour_15,Hour_17,Hour_18,Hour_19,Hour_22",
880.0,1.1549014075550337,1.1219289677787254,1,0,39.0,Group_Python,Python,"Tuesday,Wednesday,Friday,Saturday","Hour_2,Hour_3,Hour_6,Hour_11,Hour_14,Hour_15,Hour_20,Hour_21,Hour_22",
771.0,-0.2140560843623055,0.4040420727450848,2,1,39.0,Group_Python,"Data Analysis,Machine Learning,Python","Tuesday,Wednesday,Saturday,Sunday","Hour_3,Hour_6,Hour_11,Hour_12,Hour_15,Hour_17,Hour_18,Hour_19,Hour_22",
818.0,1.0937272990004208,-0.1906211322985863,1,0,39.0,Group_3,Statistics,"Monday,Tuesday,Wednesday,Saturday,Sunday","Hour_2,Hour_3,Hour_5,Hour_8,Hour_9,Hour_10,Hour_11,Hour_14,Hour_16,Hour_19,Hour_21,Hour_22",
925.0,-1.429415063242374,-1.4745520189685566,0,0,56.0,Group_Python,"Machine Learning,Python","Monday,Friday,Saturday","Hour_0,Hour_1,Hour_3,Hour_4,Hour_6,Hour_11,Hour_13,Hour_14,Hour_18,Hour_19,Hour_22,Hour_23",
817.0,-1.7298347267687837,-0.0465072199768341,0,0,56.0,Group_Python,"Python,SQL","Monday,Wednesday,Thursday,Friday,Saturday","Hour_0,Hour_3,Hour_5,Hour_9,Hour_10,Hour_11,Hour_14,Hour_19,Hour_20,Hour_21,Hour_22",
61.0,-1.2917786595495675,-1.5356739245585544,0,0,56.0,Group_Python,"Data Analysis,Python,SQL","Wednesday,Thursday,Friday,Saturday,Sunday","Hour_4,Hour_6,Hour_8,Hour_10,Hour_11,Hour_14,Hour_16,Hour_19,Hour_21,Hour_22",
582.0,-1.334651334173506,-0.3010340175643887,0,0,56.0,Group_Python,"Machine Learning,Python","Monday,Wednesday,Friday,Saturday,Sunday","Hour_3,Hour_6,Hour_7,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_17,Hour_19,Hour_23",
633.0,-1.396617224664993,-1.0092754787151317,0,1,56.0,Group_Big Data,Big Data,"Monday,Wednesday,Friday,Saturday","Hour_4,Hour_6,Hour_8,Hour_9,Hour_11,Hour_13,Hour_14,Hour_15,Hour_17,Hour_19,Hour_20,Hour_23",
497.0,-0.962464180900151,-1.1448359013991052,1,0,56.0,Group_Data Analysis,Data Analysis,"Wednesday,Thursday,Friday,Saturday","Hour_2,Hour_3,Hour_6,Hour_7,Hour_9,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_17,Hour_19",
15.0,-1.478501785613226,-1.5914112545056345,0,0,56.0,Group_Python,Python,"Monday,Wednesday,Thursday,Saturday","Hour_0,Hour_1,Hour_6,Hour_7,Hour_9,Hour_11,Hour_14,Hour_15,Hour_16,Hour_18,Hour_19,Hour_20,Hour_23",
898.0,-0.1681501897428011,-1.3444357237935598,2,0,56.0,Group_Python,"Big Data,Python","Monday,Thursday,Friday,Saturday","Hour_0,Hour_4,Hour_6,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_18,Hour_19,Hour_20,Hour_22,Hour_23",
214.0,-0.2994017457835349,-0.9761481352756862,0,0,56.0,Group_Python,Python,"Wednesday,Thursday,Friday,Saturday,Sunday","Hour_3,Hour_4,Hour_6,Hour_7,Hour_8,Hour_10,Hour_14,Hour_15,Hour_19,Hour_21,Hour_22,Hour_23",
827.0,0.798105592108543,-0.438696836205992,0,0,64.0,Group_Big Data,"Big Data,Data Analysis","Monday,Wednesday","Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_11,Hour_12,Hour_13,Hour_14,Hour_18,Hour_20,Hour_21,Hour_23",
5.0,0.934840085404944,0.1447441835962598,1,1,64.0,Group_SQL,"Big Data,SQL,Statistics","Thursday,Friday,Saturday,Sunday","Hour_0,Hour_4,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_14,Hour_18,Hour_19,Hour_21,Hour_22,Hour_23",
530.0,0.6733506170370069,-0.8225125401916051,0,0,64.0,Group_SQL,"Big Data,Python,SQL","Monday,Saturday,Sunday","Hour_5,Hour_9,Hour_11,Hour_17,Hour_20,Hour_22",
593.0,1.0483520348872315,1.2702243678591865,0,1,64.0,Group_SQL,"Big Data,SQL","Tuesday,Wednesday,Saturday,Sunday","Hour_2,Hour_4,Hour_6,Hour_7,Hour_9,Hour_11,Hour_13,Hour_14,Hour_15,Hour_17,Hour_18,Hour_20,Hour_21,Hour_22,Hour_23",
271.0,0.7868841048824924,0.5930944934175166,1,2,64.0,Group_SQL,"Data Analysis,Machine Learning,SQL","Monday,Friday,Saturday,Sunday","Hour_3,Hour_7,Hour_11,Hour_12,Hour_17,Hour_18,Hour_22",
905.0,1.3078100862555186,0.5042605945764156,0,1,64.0,Group_SQL,"Big Data,Machine Learning,SQL","Monday,Wednesday,Friday,Sunday","Hour_1,Hour_7,Hour_8,Hour_9,Hour_11,Hour_14,Hour_18,Hour_21,Hour_22,Hour_23",
492.0,1.5484919887739632,0.061659526758797,0,0,64.0,Group_SQL,"SQL,Statistics","Monday,Wednesday,Sunday","Hour_0,Hour_7,Hour_9,Hour_11,Hour_12,Hour_13,Hour_23",
701.0,-0.4970556254200833,1.311450880307164,0,0,64.0,Group_SQL,"Big Data,Python,SQL","Tuesday,Wednesday,Friday,Saturday,Sunday","Hour_1,Hour_5,Hour_6,Hour_9,Hour_18,Hour_21,Hour_22,Hour_23",
510.0,1.4668770634729598,-0.7018220897952003,0,1,64.0,Group_SQL,"Big Data,SQL","Monday,Friday,Sunday","Hour_0,Hour_1,Hour_3,Hour_6,Hour_7,Hour_9,Hour_10,Hour_11,Hour_12,Hour_14,Hour_15,Hour_18,Hour_20,Hour_21,Hour_23",
331.0,-0.7573475666656535,-0.2721211737049215,0,2,31.0,Group_Big Data,"Big Data,SQL,Statistics","Monday,Tuesday,Friday","Hour_4,Hour_7,Hour_8,Hour_9,Hour_11,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_20,Hour_21,Hour_22,Hour_23",
33.0,0.6455494340785883,1.459457671803598,0,1,31.0,Group_Big Data,Big Data,"Monday,Tuesday,Wednesday,Sunday","Hour_0,Hour_2,Hour_4,Hour_5,Hour_8,Hour_10,Hour_12,Hour_13,Hour_14,Hour_17,Hour_19,Hour_21,Hour_22,Hour_23",
900.0,0.1264591162216098,0.6851753036427074,0,1,31.0,Group_3,Python,"Monday,Friday,Saturday","Hour_0,Hour_2,Hour_3,Hour_5,Hour_10,Hour_14,Hour_18,Hour_22",
541.0,-1.028612467281693,0.7758853935300195,0,1,31.0,Group_Big Data,Big Data,"Monday,Tuesday,Wednesday","Hour_0,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_10,Hour_11,Hour_12,Hour_14,Hour_15,Hour_16,Hour_22,Hour_23",
291.0,-0.8552407386857095,0.6640547187152097,0,1,31.0,Group_Big Data,Big Data,"Monday,Thursday,Friday","Hour_0,Hour_1,Hour_2,Hour_5,Hour_6,Hour_7,Hour_8,Hour_10,Hour_12,Hour_13,Hour_15,Hour_17,Hour_18,Hour_23",
220.0,1.2258506352148035,1.06705419888936,0,1,31.0,Group_Statistics,Statistics,Friday,"Hour_0,Hour_1,Hour_5,Hour_7,Hour_8,Hour_10,Hour_12,Hour_14,Hour_18,Hour_19,Hour_23",
507.0,0.1301000488165896,0.3765251161762439,0,1,31.0,Group_Big Data,Big Data,"Monday,Friday","Hour_1,Hour_2,Hour_4,Hour_5,Hour_7,Hour_8,Hour_10,Hour_12,Hour_14,Hour_16,Hour_17,Hour_18,Hour_22",
12.0,0.5414249131638975,0.2140533185243012,1,1,31.0,Group_3,Machine Learning,"Thursday,Friday,Sunday","Hour_0,Hour_1,Hour_2,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_13,Hour_14,Hour_17,Hour_18,Hour_20,Hour_22",
180.0,-0.2527278191624044,1.342329252613973,1,2,31.0,Group_Big Data,"Big Data,Machine Learning","Monday,Thursday,Saturday,Sunday","Hour_0,Hour_2,Hour_5,Hour_6,Hour_7,Hour_8,Hour_10,Hour_11,Hour_13,Hour_14,Hour_17,Hour_18,Hour_22",
53.0,0.5575970435674038,0.6990540955165698,0,1,31.0,Group_Big Data,"Big Data,Data Analysis,Python","Friday,Sunday","Hour_0,Hour_1,Hour_2,Hour_4,Hour_5,Hour_7,Hour_10,Hour_12,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_23",
775.0,-0.1085306010537714,0.8055938146004379,0,2,31.0,Group_Statistics,Statistics,"Tuesday,Thursday,Friday,Sunday","Hour_0,Hour_2,Hour_3,Hour_5,Hour_6,Hour_7,Hour_8,Hour_10,Hour_11,Hour_12,Hour_14,Hour_16,Hour_17,Hour_18,Hour_20,Hour_22,Hour_23",
805.0,0.2680557604563037,0.0289382440842292,0,1,31.0,Group_Data Analysis,Data Analysis,"Monday,Tuesday,Friday,Saturday","Hour_1,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_11,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_22",
664.0,-0.4393999127117164,-1.0969904515723794,1,2,61.0,Group_Python,"Python,SQL,Statistics","Monday,Tuesday,Thursday,Saturday,Sunday","Hour_0,Hour_2,Hour_3,Hour_5,Hour_6,Hour_7,Hour_11,Hour_13,Hour_18,Hour_20,Hour_21,Hour_22,Hour_23",
223.0,-1.039095661300192,-0.6199909795739911,1,2,61.0,Group_Python,"Python,Statistics","Thursday,Friday,Saturday,Sunday","Hour_0,Hour_2,Hour_3,Hour_4,Hour_6,Hour_7,Hour_9,Hour_11,Hour_13,Hour_14,Hour_17,Hour_18,Hour_20,Hour_21,Hour_22,Hour_23",
94.0,0.3211840720347696,-0.4706228393329185,0,2,61.0,Group_Python,"Machine Learning,Python,Statistics","Monday,Wednesday,Thursday,Friday","Hour_2,Hour_3,Hour_6,Hour_7,Hour_8,Hour_10,Hour_12,Hour_13,Hour_14,Hour_23",
597.0,0.6857159371560443,-0.2132747696903076,0,2,61.0,Group_Python,"Machine Learning,Python,SQL","Tuesday,Wednesday,Thursday,Friday,Sunday","Hour_0,Hour_2,Hour_11,Hour_12,Hour_14,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22",
751.0,-0.5633727839205278,-0.6879427794110561,0,2,61.0,Group_Python,Python,"Monday,Thursday,Friday,Sunday","Hour_0,Hour_2,Hour_3,Hour_7,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_17,Hour_20,Hour_21",
487.0,-0.2797016882453887,0.5302486659673711,0,2,61.0,Group_3,Data Analysis,"Monday,Tuesday,Thursday,Sunday","Hour_0,Hour_2,Hour_6,Hour_7,Hour_9,Hour_10,Hour_11,Hour_14,Hour_15,Hour_17,Hour_19,Hour_20,Hour_21",
591.0,1.2767519426672067,-0.6609380533882944,0,2,61.0,Group_Python,"Python,Statistics","Monday,Thursday","Hour_0,Hour_2,Hour_4,Hour_5,Hour_6,Hour_7,Hour_12,Hour_13,Hour_14,Hour_15,Hour_17,Hour_18,Hour_21",
969.0,0.0364692219947782,-0.5735820912888793,0,1,61.0,Group_Statistics,"SQL,Statistics","Monday,Wednesday,Thursday,Friday,Sunday","Hour_0,Hour_1,Hour_2,Hour_3,Hour_4,Hour_6,Hour_10,Hour_11,Hour_12,Hour_13,Hour_17,Hour_18,Hour_19,Hour_22",
853.0,0.3059007195954052,0.6873759284925949,0,2,61.0,Group_Python,"Python,Statistics","Monday,Thursday,Friday","Hour_0,Hour_1,Hour_2,Hour_4,Hour_10,Hour_12,Hour_15,Hour_16,Hour_17,Hour_20,Hour_21,Hour_22,Hour_23",
607.0,-0.5542984395838034,-0.1101146334083519,0,2,61.0,Group_SQL,"Big Data,SQL","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","Hour_0,Hour_2,Hour_3,Hour_4,Hour_8,Hour_9,Hour_10,Hour_11,Hour_13,Hour_15,Hour_16,Hour_17,Hour_19,Hour_20,Hour_21,Hour_22",
937.0,0.5715043774056514,-1.504609118999343,0,1,61.0,Group_SQL,SQL,"Monday,Thursday,Sunday","Hour_0,Hour_2,Hour_3,Hour_4,Hour_10,Hour_12,Hour_13,Hour_17,Hour_20,Hour_23",
249.0,0.2224048816227758,-1.4857188388343396,1,1,70.0,Group_SQL,"Data Analysis,SQL,Statistics","Monday,Wednesday,Friday","Hour_0,Hour_1,Hour_2,Hour_3,Hour_5,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_18,Hour_20,Hour_21",
448.0,-0.1657960887238655,-1.4758427734985442,0,1,70.0,Group_SQL,"Big Data,Python,SQL","Monday,Wednesday,Friday,Sunday","Hour_1,Hour_2,Hour_4,Hour_5,Hour_6,Hour_8,Hour_9,Hour_12,Hour_18,Hour_20",
694.0,1.1575733193061704,-0.8320273959018915,2,1,70.0,Group_SQL,"Data Analysis,Machine Learning,SQL","Wednesday,Thursday,Friday,Saturday","Hour_0,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_9,Hour_11,Hour_13,Hour_15,Hour_18",
